transaction_id,customer_id,account_id,timestamp,amount,currency,transaction_type,channel,counterparty_id,country,customer_segment
TXN01966,CUST1160,ACC_CUST1160,2026-05-11T18:02:30.073010,51.68,USD,withdrawal,atm,,JP,high_net_worth
TXN01967,CUST1203,ACC_CUST1203,2026-05-28T20:02:30.073010,33.84,USD,deposit,branch,,JP,retail
TXN01968,CUST1278,ACC_CUST1278,2026-04-23T14:02:30.073010,384.62,USD,transfer,online,ACC_CUST1227,GB,high_net_worth
TXN01969,CUST1187,ACC_CUST1187,2026-07-05T16:02:30.073010,680.42,USD,transfer,online,ACC_CUST1269,FR,corporate
TXN01970,CUST1163,ACC_CUST1163,2026-06-25T16:02:30.073010,137.69,USD,deposit,branch,,US,high_net_worth
TXN01971,CUST1210,ACC_CUST1210,2026-06-26T18:02:30.073010,34.51,USD,cash_deposit,atm,,FR,retail
TXN01972,CUST1070,ACC_CUST1070,2026-07-13T15:02:30.073010,416.33,USD,withdrawal,atm,,DE,retail
TXN01973,CUST1107,ACC_CUST1107,2026-04-12T10:02:30.073010,1153.79,USD,withdrawal,branch,,SG,retail
TXN01974,CUST1225,ACC_CUST1225,2026-06-19T13:02:30.073010,217.29,USD,deposit,branch,,JP,corporate
TXN01975,CUST1017,ACC_CUST1017,2026-05-01T07:02:30.073010,536.65,USD,cash_deposit,atm,,DE,retail
TXN01976,CUST1043,ACC_CUST1043,2026-04-04T07:02:30.073010,15.71,USD,cash_deposit,wire,,FR,corporate
TXN01977,CUST1195,ACC_CUST1195,2026-05-16T13:02:30.073010,79.1,USD,deposit,online,,US,retail
TXN01978,CUST1094,ACC_CUST1094,2026-06-20T12:02:30.073010,19.54,USD,deposit,atm,,CH,high_net_worth
TXN01979,CUST1178,ACC_CUST1178,2026-07-24T23:02:30.073010,434.72,USD,transfer,atm,ACC_CUST1110,US,high_net_worth
TXN01980,CUST1174,ACC_CUST1174,2026-06-28T18:02:30.073010,467.82,USD,cash_deposit,wire,,DE,high_net_worth
TXN01981,CUST1029,ACC_CUST1029,2026-07-09T02:02:30.073010,596.67,USD,cash_deposit,atm,,JP,high_net_worth
TXN01982,CUST1273,ACC_CUST1273,2026-05-26T12:02:30.073010,198.96,USD,transfer,online,ACC_CUST1195,GB,corporate
TXN01983,CUST1121,ACC_CUST1121,2026-04-12T23:02:30.073010,2029.16,USD,transfer,atm,ACC_CUST1043,CH,high_net_worth
TXN01984,CUST1277,ACC_CUST1277,2026-05-04T09:02:30.073010,296.78,USD,cash_deposit,branch,,DE,corporate
TXN01985,CUST1185,ACC_CUST1185,2026-05-01T20:02:30.073010,119.97,USD,transfer,branch,ACC_CUST1063,SG,retail
TXN01986,CUST1164,ACC_CUST1164,2026-07-13T07:02:30.073010,196.37,USD,withdrawal,wire,,GB,corporate
TXN01987,CUST1225,ACC_CUST1225,2026-03-29T13:02:30.073010,206.3,USD,deposit,atm,,JP,corporate
TXN01988,CUST1284,ACC_CUST1284,2026-04-24T12:02:30.073010,107.07,USD,deposit,branch,,SG,retail
TXN01989,CUST1282,ACC_CUST1282,2026-05-07T01:02:30.073010,99.52,USD,cash_deposit,online,,DE,high_net_worth
TXN01990,CUST1141,ACC_CUST1141,2026-04-30T14:02:30.073010,308.55,USD,withdrawal,online,,GB,retail
TXN01991,CUST1075,ACC_CUST1075,2026-07-17T18:02:30.073010,46.46,USD,deposit,online,,SG,corporate
TXN01992,CUST1019,ACC_CUST1019,2026-04-20T20:02:30.073010,22.86,USD,cash_deposit,atm,,FR,retail
TXN01993,CUST1116,ACC_CUST1116,2026-04-04T21:02:30.073010,350.32,USD,transfer,atm,ACC_CUST1008,GB,corporate
TXN01994,CUST1180,ACC_CUST1180,2026-06-05T21:02:30.073010,139.11,USD,deposit,online,,FR,high_net_worth
TXN01995,CUST1039,ACC_CUST1039,2026-05-31T13:02:30.073010,91.14,USD,deposit,branch,,DE,corporate
TXN01996,CUST1166,ACC_CUST1166,2026-06-09T10:02:30.073010,318.07,USD,cash_deposit,branch,,FR,corporate
TXN01997,CUST1144,ACC_CUST1144,2026-04-14T23:02:30.073010,1117.85,USD,transfer,atm,ACC_CUST1171,FR,retail
TXN01998,CUST1191,ACC_CUST1191,2026-05-27T08:02:30.073010,147.8,USD,deposit,online,,GB,retail
TXN01999,CUST1148,ACC_CUST1148,2026-07-25T03:02:30.073010,291.74,USD,deposit,branch,,CH,corporate
TXN02000,CUST1160,ACC_CUST1160,2026-06-01T21:02:30.073010,542.87,USD,transfer,online,ACC_CUST1193,JP,high_net_worth
TXN02001,CUST1016,ACC_CUST1016,2026-06-20T22:02:30.073010,441.42,USD,withdrawal,wire,,DE,retail
TXN02002,CUST1040,ACC_CUST1040,2026-04-06T06:02:30.073010,574.36,USD,cash_deposit,branch,,FR,corporate
TXN02003,CUST1270,ACC_CUST1270,2026-07-08T00:02:30.073010,124.35,USD,cash_deposit,wire,,GB,retail
TXN02004,CUST1099,ACC_CUST1099,2026-07-13T17:02:30.073010,93.55,USD,transfer,online,ACC_CUST1168,JP,corporate
TXN02005,CUST1185,ACC_CUST1185,2026-04-26T13:02:30.073010,186.64,USD,transfer,branch,ACC_CUST1123,SG,retail
TXN02006,CUST1209,ACC_CUST1209,2026-05-13T01:02:30.073010,327.81,USD,transfer,branch,ACC_CUST1185,FR,retail
TXN02007,CUST1117,ACC_CUST1117,2026-05-24T12:02:30.073010,789.96,USD,withdrawal,online,,FR,retail
TXN02008,CUST1125,ACC_CUST1125,2026-07-05T12:02:30.073010,486.68,USD,withdrawal,atm,,CH,retail
TXN02009,CUST1174,ACC_CUST1174,2026-05-07T02:02:30.073010,173.95,USD,deposit,wire,,DE,high_net_worth
TXN02010,CUST1075,ACC_CUST1075,2026-06-09T14:02:30.073010,637.23,USD,withdrawal,online,,SG,corporate
TXN02011,CUST1007,ACC_CUST1007,2026-04-18T02:02:30.073010,445.1,USD,cash_deposit,atm,,CH,retail
TXN02012,CUST1240,ACC_CUST1240,2026-07-01T02:02:30.073010,548.47,USD,withdrawal,branch,,FR,high_net_worth
TXN02013,CUST1012,ACC_CUST1012,2026-06-24T04:02:30.073010,227.02,USD,deposit,online,,JP,high_net_worth
TXN02014,CUST1271,ACC_CUST1271,2026-07-23T11:02:30.073010,50.9,USD,cash_deposit,atm,,FR,retail
TXN02015,CUST1285,ACC_CUST1285,2026-04-27T21:02:30.073010,693.15,USD,transfer,branch,ACC_CUST1172,US,corporate
TXN02016,CUST1172,ACC_CUST1172,2026-06-11T18:02:30.073010,32.98,USD,deposit,branch,,SG,retail
TXN02017,CUST1181,ACC_CUST1181,2026-05-24T12:02:30.073010,112.45,USD,cash_deposit,wire,,SG,corporate
TXN02018,CUST1244,ACC_CUST1244,2026-06-25T03:02:30.073010,59.55,USD,withdrawal,branch,,GB,retail
TXN02019,CUST1003,ACC_CUST1003,2026-06-11T17:02:30.073010,125.89,USD,transfer,wire,ACC_CUST1194,JP,high_net_worth
TXN02020,CUST1090,ACC_CUST1090,2026-06-01T22:02:30.073010,115.87,USD,transfer,branch,ACC_CUST1118,FR,high_net_worth
TXN02021,CUST1174,ACC_CUST1174,2026-04-03T17:02:30.073010,126.94,USD,cash_deposit,atm,,DE,high_net_worth
TXN02022,CUST1163,ACC_CUST1163,2026-07-02T04:02:30.073010,514.58,USD,withdrawal,branch,,US,high_net_worth
TXN02023,CUST1107,ACC_CUST1107,2026-05-22T15:02:30.073010,138.01,USD,transfer,atm,ACC_CUST1050,SG,retail
TXN02024,CUST1084,ACC_CUST1084,2026-04-12T08:02:30.073010,85.94,USD,transfer,wire,ACC_CUST1224,GB,high_net_worth
TXN02025,CUST1086,ACC_CUST1086,2026-05-03T07:02:30.073010,339.37,USD,deposit,online,,FR,high_net_worth
TXN02026,CUST1072,ACC_CUST1072,2026-04-09T05:02:30.073010,283.68,USD,withdrawal,branch,,SG,retail
TXN02027,CUST1020,ACC_CUST1020,2026-07-20T16:02:30.073010,211.04,USD,withdrawal,branch,,JP,retail
TXN02028,CUST1013,ACC_CUST1013,2026-05-14T05:02:30.073010,230.75,USD,transfer,wire,ACC_CUST1227,JP,retail
TXN02029,CUST1232,ACC_CUST1232,2026-05-04T02:02:30.073010,669.14,USD,deposit,wire,,CH,corporate
TXN02030,CUST1252,ACC_CUST1252,2026-04-30T01:02:30.073010,404.62,USD,withdrawal,atm,,FR,corporate
TXN02031,CUST1059,ACC_CUST1059,2026-05-12T01:02:30.073010,128.85,USD,withdrawal,branch,,US,high_net_worth
TXN02032,CUST1259,ACC_CUST1259,2026-05-09T07:02:30.073010,378.08,USD,cash_deposit,branch,,GB,retail
TXN02033,CUST1161,ACC_CUST1161,2026-07-20T00:02:30.073010,818.1,USD,cash_deposit,branch,,GB,retail
TXN02034,CUST1266,ACC_CUST1266,2026-05-07T05:02:30.073010,94.67,USD,deposit,branch,,SG,retail
TXN02035,CUST4521,ACC_CUST4521,2026-05-15T06:02:30.073010,200.53,USD,withdrawal,atm,,CH,retail
TXN02036,CUST1248,ACC_CUST1248,2026-07-10T04:02:30.073010,52.4,USD,cash_deposit,atm,,FR,retail
TXN02037,CUST1045,ACC_CUST1045,2026-06-02T22:02:30.073010,180.92,USD,withdrawal,branch,,SG,retail
TXN02038,CUST1251,ACC_CUST1251,2026-06-07T18:02:30.073010,21.88,USD,withdrawal,online,,CH,retail
TXN02039,CUST1134,ACC_CUST1134,2026-06-14T11:02:30.073010,208.63,USD,withdrawal,atm,,FR,high_net_worth
TXN02040,CUST1092,ACC_CUST1092,2026-07-18T08:02:30.073010,340.76,USD,withdrawal,atm,,DE,retail
TXN02041,CUST1250,ACC_CUST1250,2026-07-07T19:02:30.073010,245.19,USD,cash_deposit,atm,,US,retail
TXN02042,CUST1151,ACC_CUST1151,2026-04-09T06:02:30.073010,173.21,USD,deposit,atm,,GB,corporate
TXN02043,CUST1228,ACC_CUST1228,2026-05-08T06:02:30.073010,68.15,USD,cash_deposit,branch,,FR,high_net_worth
TXN02044,CUST1163,ACC_CUST1163,2026-06-20T02:02:30.073010,455.74,USD,transfer,wire,ACC_CUST1065,US,high_net_worth
TXN02045,CUST1247,ACC_CUST1247,2026-07-13T14:02:30.073010,18.82,USD,cash_deposit,online,,JP,high_net_worth
TXN02046,CUST1137,ACC_CUST1137,2026-05-31T05:02:30.073010,257.84,USD,cash_deposit,branch,,US,retail
TXN02047,CUST1165,ACC_CUST1165,2026-04-30T20:02:30.073010,506.69,USD,transfer,wire,ACC_CUST1200,JP,high_net_worth
TXN02048,CUST1217,ACC_CUST1217,2026-05-18T07:02:30.073010,209.37,USD,deposit,atm,,US,high_net_worth
TXN02049,CUST1112,ACC_CUST1112,2026-05-10T19:02:30.073010,188.06,USD,deposit,atm,,GB,retail
TXN02050,CUST1113,ACC_CUST1113,2026-06-09T04:02:30.073010,896.25,USD,withdrawal,branch,,US,retail
TXN02051,CUST1168,ACC_CUST1168,2026-04-13T18:02:30.073010,496.47,USD,deposit,branch,,GB,corporate
TXN02052,CUST1046,ACC_CUST1046,2026-07-05T21:02:30.073010,29.67,USD,transfer,atm,ACC_CUST1283,CH,corporate
TXN02053,CUST1025,ACC_CUST1025,2026-06-02T05:02:30.073010,556.32,USD,transfer,online,ACC_CUST1080,US,retail
TXN02054,CUST1202,ACC_CUST1202,2026-07-16T21:02:30.073010,494.77,USD,withdrawal,atm,,GB,high_net_worth
TXN02055,CUST1191,ACC_CUST1191,2026-05-09T12:02:30.073010,854.09,USD,withdrawal,online,,GB,retail
TXN02056,CUST1018,ACC_CUST1018,2026-07-13T23:02:30.073010,480.12,USD,deposit,wire,,DE,retail
TXN02057,CUST1021,ACC_CUST1021,2026-04-17T08:02:30.073010,309.54,USD,transfer,branch,ACC_CUST1117,DE,high_net_worth
TXN02058,CUST1126,ACC_CUST1126,2026-04-01T07:02:30.073010,329.5,USD,deposit,wire,,SG,retail
TXN02059,CUST1067,ACC_CUST1067,2026-07-10T22:02:30.073010,33.03,USD,transfer,branch,ACC_CUST1039,CH,retail
TXN02060,CUST1212,ACC_CUST1212,2026-03-29T23:02:30.073010,409.4,USD,withdrawal,branch,,FR,corporate
TXN02061,CUST1200,ACC_CUST1200,2026-04-21T18:02:30.073010,225.45,USD,transfer,atm,ACC_CUST1217,CH,retail
TXN02062,CUST1011,ACC_CUST1011,2026-05-05T07:02:30.073010,41.5,USD,cash_deposit,online,,US,high_net_worth
TXN02063,CUST1295,ACC_CUST1295,2026-05-27T11:02:30.073010,85.41,USD,transfer,wire,ACC_CUST1047,JP,corporate
TXN02064,CUST1208,ACC_CUST1208,2026-06-07T07:02:30.073010,724.7,USD,cash_deposit,atm,,CH,high_net_worth
TXN02065,CUST1273,ACC_CUST1273,2026-05-31T06:02:30.073010,1505.23,USD,cash_deposit,branch,,GB,corporate
TXN02066,CUST1201,ACC_CUST1201,2026-05-14T16:02:30.073010,86.1,USD,deposit,wire,,US,retail
TXN02067,CUST1012,ACC_CUST1012,2026-05-17T06:02:30.073010,204.34,USD,cash_deposit,atm,,JP,high_net_worth
TXN02068,CUST1055,ACC_CUST1055,2026-06-18T08:02:30.073010,40.08,USD,transfer,online,ACC_CUST1042,SG,high_net_worth
TXN02069,CUST1086,ACC_CUST1086,2026-04-23T14:02:30.073010,55.71,USD,withdrawal,branch,,FR,high_net_worth
TXN02070,CUST1242,ACC_CUST1242,2026-06-02T22:02:30.073010,447.54,USD,withdrawal,branch,,DE,high_net_worth
TXN02071,CUST1129,ACC_CUST1129,2026-05-19T08:02:30.073010,126.34,USD,transfer,online,ACC_CUST1018,JP,high_net_worth
TXN02072,CUST1289,ACC_CUST1289,2026-06-12T12:02:30.073010,361.74,USD,deposit,atm,,GB,retail
TXN02073,CUST1287,ACC_CUST1287,2026-07-07T14:02:30.073010,971.75,USD,cash_deposit,atm,,SG,corporate
TXN02074,CUST1120,ACC_CUST1120,2026-05-08T13:02:30.073010,772.37,USD,cash_deposit,branch,,SG,corporate
TXN02075,CUST1217,ACC_CUST1217,2026-06-25T01:02:30.073010,434.27,USD,cash_deposit,online,,US,high_net_worth
TXN02076,CUST1082,ACC_CUST1082,2026-06-02T22:02:30.073010,75.96,USD,deposit,online,,SG,corporate
TXN02077,CUST1058,ACC_CUST1058,2026-04-01T12:02:30.073010,305.18,USD,cash_deposit,online,,FR,retail
TXN02078,CUST1268,ACC_CUST1268,2026-05-29T03:02:30.073010,12.79,USD,cash_deposit,wire,,US,corporate
TXN02079,CUST1060,ACC_CUST1060,2026-05-22T08:02:30.073010,258.9,USD,transfer,atm,ACC_CUST1190,SG,corporate
TXN02080,CUST1084,ACC_CUST1084,2026-04-15T08:02:30.073010,229.8,USD,withdrawal,atm,,GB,high_net_worth
TXN02081,CUST1128,ACC_CUST1128,2026-05-27T13:02:30.073010,795.52,USD,withdrawal,atm,,CH,high_net_worth
TXN02082,CUST1069,ACC_CUST1069,2026-04-18T15:02:30.073010,124.68,USD,cash_deposit,branch,,FR,high_net_worth
TXN02083,CUST1091,ACC_CUST1091,2026-04-16T14:02:30.073010,122.12,USD,deposit,branch,,GB,high_net_worth
TXN02084,CUST1096,ACC_CUST1096,2026-04-22T21:02:30.073010,130.61,USD,deposit,wire,,GB,retail
TXN02085,CUST1031,ACC_CUST1031,2026-06-15T13:02:30.073010,139.44,USD,withdrawal,branch,,GB,retail
TXN02086,CUST1286,ACC_CUST1286,2026-07-19T06:02:30.073010,106.3,USD,transfer,branch,ACC_CUST1098,DE,high_net_worth
TXN02087,CUST1218,ACC_CUST1218,2026-06-10T22:02:30.073010,826.83,USD,transfer,atm,ACC_CUST1206,FR,corporate
TXN02088,CUST1287,ACC_CUST1287,2026-06-05T19:02:30.073010,279.42,USD,withdrawal,branch,,SG,corporate
TXN02089,CUST1052,ACC_CUST1052,2026-06-29T05:02:30.073010,258.8,USD,transfer,online,ACC_CUST1134,US,retail
TXN02090,CUST1064,ACC_CUST1064,2026-07-08T15:02:30.073010,267.16,USD,cash_deposit,atm,,US,high_net_worth
TXN02091,CUST1141,ACC_CUST1141,2026-07-09T22:02:30.073010,65.21,USD,cash_deposit,online,,GB,retail
TXN02092,CUST1118,ACC_CUST1118,2026-04-24T01:02:30.073010,64.03,USD,withdrawal,online,,DE,high_net_worth
TXN02093,CUST1000,ACC_CUST1000,2026-05-08T01:02:30.073010,225.05,USD,deposit,online,,DE,high_net_worth
TXN02094,CUST1225,ACC_CUST1225,2026-05-21T20:02:30.073010,118.1,USD,cash_deposit,atm,,JP,corporate
TXN02095,CUST1060,ACC_CUST1060,2026-04-27T16:02:30.073010,456.06,USD,cash_deposit,wire,,SG,corporate
TXN02096,CUST1242,ACC_CUST1242,2026-05-12T08:02:30.073010,942.74,USD,transfer,branch,ACC_CUST1109,DE,high_net_worth
TXN02097,CUST1142,ACC_CUST1142,2026-06-27T03:02:30.073010,212.06,USD,cash_deposit,wire,,GB,retail
TXN02098,CUST1128,ACC_CUST1128,2026-06-23T02:02:30.073010,68.81,USD,cash_deposit,atm,,CH,high_net_worth
TXN02099,CUST1187,ACC_CUST1187,2026-07-15T13:02:30.073010,297.9,USD,transfer,wire,ACC_CUST1109,FR,corporate
TXN02100,CUST1097,ACC_CUST1097,2026-05-15T10:02:30.073010,75.39,USD,withdrawal,branch,,DE,corporate
TXN02101,CUST1184,ACC_CUST1184,2026-06-03T05:02:30.073010,129.45,USD,deposit,atm,,GB,high_net_worth
TXN02102,CUST1188,ACC_CUST1188,2026-07-23T07:02:30.073010,20.23,USD,deposit,atm,,DE,retail
TXN02103,CUST1140,ACC_CUST1140,2026-06-18T14:02:30.073010,1647.39,USD,cash_deposit,branch,,FR,corporate
TXN02104,CUST1129,ACC_CUST1129,2026-05-02T19:02:30.073010,606.74,USD,deposit,branch,,JP,high_net_worth
TXN02105,CUST1241,ACC_CUST1241,2026-06-13T19:02:30.073010,67.26,USD,cash_deposit,wire,,JP,retail
TXN02106,CUST1279,ACC_CUST1279,2026-07-09T02:02:30.073010,18.78,USD,deposit,atm,,CH,retail
TXN02107,CUST1078,ACC_CUST1078,2026-06-26T22:02:30.073010,35.94,USD,withdrawal,online,,US,high_net_worth
TXN02108,CUST1061,ACC_CUST1061,2026-04-04T13:02:30.073010,40.77,USD,deposit,atm,,US,high_net_worth
TXN02109,CUST1278,ACC_CUST1278,2026-05-02T05:02:30.073010,554.71,USD,deposit,atm,,GB,high_net_worth
TXN02110,CUST1162,ACC_CUST1162,2026-07-20T21:02:30.073010,227.91,USD,withdrawal,atm,,US,high_net_worth
TXN02111,CUST1206,ACC_CUST1206,2026-05-20T20:02:30.073010,74.31,USD,deposit,branch,,DE,corporate
TXN02112,CUST1256,ACC_CUST1256,2026-04-15T22:02:30.073010,185.77,USD,transfer,branch,ACC_CUST1088,JP,corporate
TXN02113,CUST1141,ACC_CUST1141,2026-06-13T05:02:30.073010,312.6,USD,cash_deposit,online,,GB,retail
TXN02114,CUST1001,ACC_CUST1001,2026-05-06T07:02:30.073010,198.35,USD,transfer,branch,ACC_CUST1174,JP,retail
TXN02115,CUST1044,ACC_CUST1044,2026-06-08T13:02:30.073010,760.35,USD,deposit,branch,,US,retail
TXN02116,CUST1093,ACC_CUST1093,2026-06-29T01:02:30.073010,278.32,USD,withdrawal,atm,,FR,high_net_worth
TXN02117,CUST1010,ACC_CUST1010,2026-07-04T04:02:30.073010,314.79,USD,deposit,online,,US,high_net_worth
TXN02118,CUST1235,ACC_CUST1235,2026-04-07T22:02:30.073010,554.77,USD,withdrawal,atm,,JP,retail
TXN02119,CUST1097,ACC_CUST1097,2026-07-01T22:02:30.073010,26.44,USD,withdrawal,atm,,DE,corporate
TXN02120,CUST1146,ACC_CUST1146,2026-04-19T07:02:30.073010,170.32,USD,withdrawal,atm,,GB,retail
TXN02121,CUST1096,ACC_CUST1096,2026-05-01T05:02:30.073010,100.07,USD,withdrawal,atm,,GB,retail
TXN02122,CUST1225,ACC_CUST1225,2026-04-30T01:02:30.073010,269.32,USD,cash_deposit,atm,,JP,corporate
TXN02123,CUST1178,ACC_CUST1178,2026-07-04T19:02:30.073010,21.23,USD,cash_deposit,online,,US,high_net_worth
TXN02124,CUST1299,ACC_CUST1299,2026-05-16T03:02:30.073010,137.82,USD,withdrawal,wire,,CH,retail
TXN02125,CUST1147,ACC_CUST1147,2026-04-23T09:02:30.073010,455.38,USD,transfer,branch,ACC_CUST1262,FR,high_net_worth
TXN02126,CUST1132,ACC_CUST1132,2026-04-24T13:02:30.073010,228.34,USD,transfer,branch,ACC_CUST1059,CH,high_net_worth
TXN02127,CUST1095,ACC_CUST1095,2026-05-27T03:02:30.073010,149.7,USD,cash_deposit,atm,,CH,retail
TXN02128,CUST1193,ACC_CUST1193,2026-06-20T17:02:30.073010,372.48,USD,deposit,atm,,JP,corporate
TXN02129,CUST1183,ACC_CUST1183,2026-07-16T23:02:30.073010,203.59,USD,withdrawal,wire,,JP,high_net_worth
TXN02130,CUST1172,ACC_CUST1172,2026-06-18T02:02:30.073010,119.7,USD,withdrawal,atm,,SG,retail
TXN02131,CUST1239,ACC_CUST1239,2026-06-05T04:02:30.073010,506.99,USD,deposit,wire,,FR,high_net_worth
TXN02132,CUST1233,ACC_CUST1233,2026-06-11T17:02:30.073010,202.49,USD,cash_deposit,wire,,US,retail
TXN02133,CUST1124,ACC_CUST1124,2026-04-29T22:02:30.073010,350.48,USD,transfer,atm,ACC_CUST1247,JP,corporate
TXN02134,CUST1153,ACC_CUST1153,2026-04-02T06:02:30.073010,176.48,USD,deposit,wire,,DE,high_net_worth
TXN02135,CUST1137,ACC_CUST1137,2026-06-09T11:02:30.073010,225.36,USD,deposit,online,,US,retail
TXN02136,CUST1153,ACC_CUST1153,2026-07-19T18:02:30.073010,51.74,USD,withdrawal,online,,DE,high_net_worth
TXN02137,CUST1170,ACC_CUST1170,2026-07-06T00:02:30.073010,482.31,USD,deposit,atm,,CH,retail
TXN02138,CUST1072,ACC_CUST1072,2026-07-08T10:02:30.073010,64.22,USD,cash_deposit,wire,,SG,retail
TXN02139,CUST1000,ACC_CUST1000,2026-06-20T03:02:30.073010,117.55,USD,withdrawal,online,,DE,high_net_worth
TXN02140,CUST1041,ACC_CUST1041,2026-04-20T06:02:30.073010,38.35,USD,withdrawal,wire,,FR,retail
TXN02141,CUST1125,ACC_CUST1125,2026-04-16T20:02:30.073010,62.07,USD,transfer,branch,ACC_CUST1244,CH,retail
TXN02142,CUST1051,ACC_CUST1051,2026-05-27T16:02:30.073010,741.98,USD,cash_deposit,online,,US,corporate
TXN02143,CUST1192,ACC_CUST1192,2026-07-12T13:02:30.073010,157.1,USD,withdrawal,branch,,GB,high_net_worth
TXN02144,CUST1162,ACC_CUST1162,2026-07-03T03:02:30.073010,694.9,USD,cash_deposit,atm,,US,high_net_worth
TXN02145,CUST1217,ACC_CUST1217,2026-06-12T11:02:30.073010,211.01,USD,deposit,atm,,US,high_net_worth
TXN02146,CUST4521,ACC_CUST4521,2026-03-31T06:02:30.073010,148.2,USD,withdrawal,online,,CH,retail
TXN02147,CUST1174,ACC_CUST1174,2026-05-30T23:02:30.073010,321.18,USD,cash_deposit,branch,,DE,high_net_worth
TXN02148,CUST1070,ACC_CUST1070,2026-05-30T05:02:30.073010,117.83,USD,deposit,online,,DE,retail
TXN02149,CUST1047,ACC_CUST1047,2026-05-10T11:02:30.073010,59.02,USD,withdrawal,wire,,SG,retail
TXN02150,CUST1159,ACC_CUST1159,2026-05-16T20:02:30.073010,100.75,USD,cash_deposit,branch,,DE,high_net_worth
TXN02151,CUST1215,ACC_CUST1215,2026-04-19T04:02:30.073010,197.6,USD,cash_deposit,branch,,FR,corporate
TXN02152,CUST1042,ACC_CUST1042,2026-05-11T20:02:30.073010,498.2,USD,deposit,wire,,GB,retail
TXN02153,CUST1006,ACC_CUST1006,2026-04-17T09:02:30.073010,357.79,USD,withdrawal,wire,,US,retail
TXN02154,CUST1005,ACC_CUST1005,2026-05-29T19:02:30.073010,452.68,USD,cash_deposit,wire,,US,retail
TXN02155,CUST1155,ACC_CUST1155,2026-05-21T07:02:30.073010,219.18,USD,deposit,wire,,JP,high_net_worth
TXN02156,CUST1242,ACC_CUST1242,2026-06-27T09:02:30.073010,1194.83,USD,transfer,branch,ACC_CUST1091,DE,high_net_worth
TXN02157,CUST1272,ACC_CUST1272,2026-07-03T11:02:30.073010,12.09,USD,deposit,online,,SG,high_net_worth
TXN02158,CUST1132,ACC_CUST1132,2026-04-22T15:02:30.073010,24.93,USD,cash_deposit,wire,,CH,high_net_worth
TXN02159,CUST1144,ACC_CUST1144,2026-04-02T02:02:30.073010,147.23,USD,cash_deposit,wire,,FR,retail
TXN02160,CUST1189,ACC_CUST1189,2026-04-29T12:02:30.073010,244.76,USD,transfer,atm,ACC_CUST1012,FR,high_net_worth
TXN02161,CUST1091,ACC_CUST1091,2026-05-04T10:02:30.073010,187.59,USD,cash_deposit,branch,,GB,high_net_worth
TXN02162,CUST1152,ACC_CUST1152,2026-06-17T00:02:30.073010,404.92,USD,deposit,atm,,SG,corporate
TXN02163,CUST1272,ACC_CUST1272,2026-06-30T11:02:30.073010,36.34,USD,withdrawal,online,,SG,high_net_worth
TXN02164,CUST1048,ACC_CUST1048,2026-04-13T22:02:30.073010,179.22,USD,withdrawal,wire,,US,corporate
TXN02165,CUST1140,ACC_CUST1140,2026-05-11T13:02:30.073010,22.45,USD,withdrawal,wire,,FR,corporate
TXN02166,CUST1167,ACC_CUST1167,2026-05-14T00:02:30.073010,154.34,USD,withdrawal,branch,,CH,retail
TXN02167,CUST1040,ACC_CUST1040,2026-05-10T19:02:30.073010,16.79,USD,transfer,wire,ACC_CUST1205,FR,corporate
TXN02168,CUST1131,ACC_CUST1131,2026-06-28T19:02:30.073010,1017.1,USD,deposit,wire,,GB,high_net_worth
TXN02169,CUST1098,ACC_CUST1098,2026-06-09T07:02:30.073010,150.63,USD,transfer,online,ACC_CUST1025,GB,corporate
TXN02170,CUST1242,ACC_CUST1242,2026-04-24T12:02:30.073010,218.88,USD,transfer,online,ACC_CUST1141,DE,high_net_worth
TXN02171,CUST1023,ACC_CUST1023,2026-06-13T11:02:30.073010,105.52,USD,withdrawal,atm,,FR,retail
TXN02172,CUST1208,ACC_CUST1208,2026-04-22T23:02:30.073010,106.38,USD,cash_deposit,online,,CH,high_net_worth
TXN02173,CUST1236,ACC_CUST1236,2026-06-12T19:02:30.073010,86.4,USD,transfer,branch,ACC_CUST1113,US,retail
TXN02174,CUST1166,ACC_CUST1166,2026-04-25T01:02:30.073010,312.17,USD,transfer,wire,ACC_CUST1215,FR,corporate
TXN02175,CUST1168,ACC_CUST1168,2026-06-05T11:02:30.073010,136.0,USD,cash_deposit,branch,,GB,corporate
TXN02176,CUST1163,ACC_CUST1163,2026-05-11T13:02:30.073010,587.98,USD,withdrawal,wire,,US,high_net_worth
TXN02177,CUST1255,ACC_CUST1255,2026-04-23T16:02:30.073010,98.59,USD,withdrawal,wire,,GB,retail
TXN02178,CUST1016,ACC_CUST1016,2026-06-20T17:02:30.073010,257.2,USD,deposit,wire,,DE,retail
TXN02179,CUST1176,ACC_CUST1176,2026-04-07T05:02:30.073010,426.92,USD,transfer,atm,ACC_CUST1149,US,high_net_worth
TXN02180,CUST1231,ACC_CUST1231,2026-06-22T13:02:30.073010,304.14,USD,deposit,online,,JP,high_net_worth
TXN02181,CUST1085,ACC_CUST1085,2026-06-15T10:02:30.073010,1653.65,USD,cash_deposit,wire,,GB,corporate
TXN02182,CUST1011,ACC_CUST1011,2026-07-02T08:02:30.073010,151.14,USD,cash_deposit,online,,US,high_net_worth
TXN02183,CUST1275,ACC_CUST1275,2026-04-13T11:02:30.073010,161.13,USD,deposit,branch,,US,corporate
